,Text,Dep,Head,Child
473267,Сэм,nsubj,обругал,[]
473481,Сэм,nsubj,волю,[напряг]
473516,Сэм,nsubj,пошел,[]
473564,Сэм,nsubj,заметил,[]
473608,Сэм,nsubj,бросился,[]
473684,Сэм,nsubj,подумал,[]
473732,Сэм,nsubj,зашагал,[]
473750,Сэм,nsubj,разглядел,[]
473849,Сэм,nsubj,разглядел,[]
473874,Сэм,nsubj,остановился,[]
473913,Сэм,nsubj,перепрыгнул,[]
473976,Сэм,nsubj,знал,[]
474024,Сэм,nsubj,пробормотал,[]
474164,Сэм,nsubj,заставил,[]
474200,Сэм,nsubj,миновал,[]
474234,Сэм,nsubj,замер,[]
474320,Сэм,nsubj,слышал,[]
474348,Сэм,nsubj,думал,[]
474510,Сэм,nsubj,оказался,[]
474531,Сэм,nsubj,стал,[]
474559,Сэм,nsubj,продолжал,[]
474700,Сэм,nsubj,воскликнул,[]
474794,Сэм,nsubj,задохнулся,[]
474978,Сэм,nsubj,прислушался,[]
475822,Сэм,nsubj,наблюдал,[]
476107,Сэм,nsubj,сделал,[]
476273,Сэм,nsubj,потерял,[]
476298,Сэм,nsubj,бросился,[]
476447,Сэм,nsubj,видел,[]
476568,Сэм,nsubj,начал,[]
476609,Сэм,nsubj,поспешил,[]
476688,Сэм,nsubj,обнаружил,[]
476722,Сэм,nsubj,пробормотал,[]
476761,Сэм,nsubj,кинулся,[]
476906,Сэм,nsubj,запел,[запертый]
476946,Сэм,nsubj,начал,[]
477055,Сэм,nsubj,припал,[]
477126,Сэм,nsubj,заглянул,[]
477197,Сэм,nsubj,услышал,[]
477379,Сэм,nsubj,выпрыгнул,[]
477399,Сэм,nsubj,рубанул,[]
477504,Сэм,nsubj,собирался,[]
477557,Сэм,nsubj,закричал,[]
477621,Сэм,nsubj,уверил,[]
477725,Сэм,nsubj,проговорил,"[Дорогой, мой]"
477751,Сэм,nsubj,чувствовал,[]
477787,Сэм,nsubj,поцеловал,[]
477857,Сэм,nsubj,торопил,[]
478085,Сэм,nsubj,заметил,[]
478302,Сэм,nsubj,кивнул,[]
478431,Сэм,nsubj,заметил,[]
478648,Сэм,nsubj,кивнул,[]
478889,Сэм,nsubj,подергал,[]
478984,Сэм,nsubj,согласился,[удивленный]
479142,Сэм,nsubj,превратился,[]
479178,Сэм,nsubj,здесь,[]
479304,Сэм,nsubj,пробормотал,[]
479558,Сэм,nsubj,махнул,[]
479709,Сэм,nsubj,обернулся,[]
479732,Сэм,nsubj,позвал,[]
479753,Сэм,nsubj,влез,[]
479779,Сэм,nsubj,выдохнул,[]
479977,Сэм,nsubj,добыл,[]
480019,Сэм,nsubj,объяснял,[]
480109,Сэм,nsubj,накинул,[]
480155,Сэм,nsubj,почесал,[]
480213,Сэм,nsubj,запихал,[]
480305,Сэм,nsubj,присвистнул,[]
480556,Сэм,nsubj,больше,"[,]"
480725,Сэм,nsubj,одобрил,[]
480808,Сэм,nsubj,убрал,[]
481120,Сэм,nsubj,достал,[]
481167,Сэм,nsubj,крикнул,[]
481218,Сэм,nsubj,крикнул,[]
481485,Сэм,nsubj,удержались,"[,, Фродо]"
481600,Сэм,nsubj,пожал,[]
481828,Сэм,nsubj,решился,[]
481863,Сэм,nsubj,удержался,[]
481906,Сэм,nsubj,замер,[]
482267,Сэм,nsubj,спит,[]
482457,Сэм,nsubj,возразил,[]
482517,Сэм,nsubj,возразил,[]
482733,Сэм,nsubj,предложил,[]
482879,Сэм,nsubj,засмеялся,[]
482943,Сэм,nsubj,вздохнул,[]
483125,Сэм,nsubj,вымолвил,[ошеломленный]
483205,Сэм,nsubj,стояли,[Фродо]
483300,Сэм,nsubj,воскликнул,[]
483412,Сэм,nsubj,поник,[воспрявший]
483979,Сэм,nsubj,бросился,[]
484067,Сэм,nsubj,отмахнулся,[]
484203,Сэм,nsubj,наполнил,[]
484505,Сэм,nsubj,повторял,[]
484591,Сэм,nsubj,пристроились,[Фродо]
484742,Сэм,nsubj,предложил,[]
484764,Сэм,nsubj,успел,[]
484772,Сэм,nsubj,одолев,[]
484809,Сэм,nsubj,выбрался,[]
484941,Сэм,nsubj,пел,[]
485010,Сэм,nsubj,выспался,[]
485181,Сэм,nsubj,оказались,[Фродо]
485577,Сэм,nsubj,подытожил,[]
485621,Сэм,nsubj,слыхивали,[Фродо]
485793,Сэм,nsubj,продолжал,[]
485917,Сэм,nsubj,пожал,[]
486106,Сэм,nsubj,упали,[Фродо]
487165,Сэм,nsubj,прав,"[,]"
487255,Сэм,nsubj,заговорил,[]
487334,Сэм,nsubj,согласился,[]
487388,Сэм,nsubj,поведал,[]
487431,Сэм,nsubj,закончил,[]
487638,Сэм,nsubj,спрятались,"[,, Фродо]"
487653,Сэм,nsubj,предался,[]
487678,Сэм,nsubj,задал,[]
487856,Сэм,nsubj,почесал,[]
487973,Сэм,nsubj,устало,[Фродо]
488434,Сэм,nsubj,постановил,[]
488570,Сэм,nsubj,стал,[]
488598,Сэм,nsubj,наклонился,[]
488641,Сэм,nsubj,пробормотал,[]
488732,Сэм,nsubj,желал,[]
488779,Сэм,nsubj,попробовал,[]
488832,Сэм,nsubj,кинулся,[]
488855,Сэм,nsubj,успел,[]
488916,Сэм,nsubj,подумал,[]
489114,Сэм,nsubj,согласился,[]
489273,Сэм,nsubj,согласился,[]
489302,Сэм,nsubj,провалился,[]
489648,Сэм,nsubj,почесал,[]
489699,Сэм,nsubj,опустил,[]
489751,Сэм,nsubj,подумал,[]
489847,Сэм,nsubj,затаил,[]
489953,Сэм,nsubj,заковыляли,[Фродо]
490019,Сэм,nsubj,поспевал,"[Несчастный, накопивший]"
490236,Сэм,nsubj,поддерживал,[близкий]
490304,Сэм,nsubj,подумал,[]
490463,Сэм,nsubj,шли,[Фродо]
490476,Сэм,nsubj,смекнул,[выбился]
490584,Сэм,nsubj,чувствовал,[]
490753,Сэм,nsubj,пригубил,[]
490885,Сэм,nsubj,выглянул,[]
490915,Сэм,nsubj,опасался,[]
490997,Сэм,nsubj,попытался,[]
491041,Сэм,nsubj,покачал,[]
491155,Сэм,nsubj,подумал,[]
491293,Сэм,nsubj,обнаружил,[]
491381,Сэм,nsubj,заметил,[]
491516,Сэм,nsubj,повернулся,[]
491546,Сэм,nsubj,сказал,[]
491842,Сэм,nsubj,предложил,[]
492041,Сэм,nsubj,встречали,[Фродо]
492250,Сэм,nsubj,догадывался,[]
492277,Сэм,nsubj,заметил,[]
492359,Сэм,nsubj,смотрел,[]
492376,Сэм,nsubj,смог,[]
492440,Сэм,nsubj,предавался,[]
492575,Сэм,nsubj,пробормотал,[]
492705,Сэм,nsubj,задремал,[]
492768,Сэм,nsubj,видел,[]
492795,Сэм,nsubj,приметил,[]
492908,Сэм,nsubj,погладил,[]
493185,Сэм,nsubj,кивнул.–Понимаю,[]
493551,Сэм,nsubj,взял,[]
493699,Сэм,nsubj,отрезал,[]
493737,Сэм,nsubj,закрепил,[]
493766,Сэм,nsubj,повернулись,[Фродо]
493903,Сэм,nsubj,заметил,[]
493949,Сэм,nsubj,предполагал,[]
494040,Сэм,nsubj,поднес,[]
494463,Сэм,nsubj,увидел,[]
494495,Сэм,nsubj,знал,[]
494676,Сэм,nsubj,перебил,[]
494784,Сэм,nsubj,поверил,[]
494966,Сэм,nsubj,опустился,[]
495002,Сэм,nsubj,знал,[]
495113,Сэм,nsubj,забеспокоился,[]
495170,Сэм,nsubj,пробормотал,[]
495241,Сэм,nsubj,провозгласил,[]
495305,Сэм,nsubj,готов,[]
495379,Сэм,nsubj,покатает,[]
495406,Сэм,nsubj,подхватил,[]
495531,Сэм,nsubj,подошли,[Фродо]
495566,Сэм,nsubj,решил,[]
495627,Сэм,nsubj,остановился,[]
495686,Сэм,nsubj,отозвался,[]
495730,Сэм,nsubj,видел,[]
495791,Сэм,nsubj,полпути,[Фродо]
495818,Сэм,nsubj,посмотрел,[]
495883,Сэм,nsubj,мог,[]
495974,Сэм,nsubj,смотрел,[]
496120,Сэм,nsubj,вздохнул,[]
496210,Сэм,nsubj,приподнялся,[]
496493,Сэм,nsubj,склонился,[]
496565,Сэм,nsubj,взвалил,[Гэмги?»Он]
496613,Сэм,nsubj,видел,[]
496679,Сэм,nsubj,завернул,[]
496883,Сэм,nsubj,пришел,"[не, Голлум]"
497063,Сэм,nsubj,увидел,[]
497188,Сэм,nsubj,увидел,[]
497219,Сэм,nsubj,закричал,[]
497295,Сэм,nsubj,рявкнул,[]
497501,Сэм,nsubj,Хранителем,[]
497650,Сэм,nsubj,поднял,[]
497666,Сэм,nsubj,беспокоился,[]
497693,Сэм,nsubj,Обернись,[]
497799,Сэм,nsubj,приблизился,[]
497825,Сэм,nsubj,позвал,[]
497831,Сэм,nsubj,помедлил,[]
497859,Сэм,nsubj,смог,[]
497892,Сэм,nsubj,находился,[]
497940,Сэм,nsubj,сделал,[]
497962,Сэм,nsubj,разглядел,[]
498040,Сэм,nsubj,различил,[]
498062,Сэм,nsubj,крикнул,[]
498079,Сэм,nsubj,слышал,[какого]
498147,Сэм,nsubj,раскрыл,[]
498178,Сэм,nsubj,упал,[]
498204,Сэм,nsubj,ослеп,[]
498667,Сэм,nsubj,встал,[]
498947,Сэм,nsubj,кинулся,[]
499024,Сэм,nsubj,увидел,[]
499269,Сэм,nsubj,воскликнул,[]
500560,Сэм,nsubj,отозвался,[прижимая]
500676,Сэм,nsubj,настаивал,[]
500890,Сэм,nsubj,прижимал,[]
501208,Сэм,nsubj,обнаружил,[]
501303,Сэм,nsubj,протирал,[]
501451,Сэм,nsubj,разинул,[]
501549,Сэм,nsubj,понял,[]
501631,Сэм,nsubj,вскочил,[]
501801,Сэм,nsubj,спросил,[]
501910,Сэм,nsubj,удивился,[]
501971,Сэм,nsubj,огляделся,[]
502760,Сэм,nsubj,смутился,[]
502957,Сэм,nsubj,услышал,[]
503397,Сэм,nsubj,заметил,[]
503431,Сэм,nsubj,удивился,[]
503757,Сэм,nsubj,запутался,[]
503937,Сэм,nsubj,повторил,[]
504588,Сэм,nsubj,переставал,[]
519156,Сэм,nsubj,бросил,[]
519779,Сэм,nsubj,отвернулся,[]
520308,Сэм,nsubj,разделял,[]
520627,Сэм,nsubj,покраснел,[]
521156,Сэм,nsubj,оглянулся,[]
522176,Сэм,nsubj,вздохнул,[]
523631,Сэм,nsubj,привыкли,"[Фродо, Мерри, Пиппином]"
524901,Сэм,nsubj,закричал,[]
525482,Сэм,nsubj,отозвался,[]
525527,Сэм,nsubj,отозвался,[]
526321,Сэм,nsubj,отозвался,[]
526925,Сэм,nsubj,воскликнул,[]
527569,Сэм,nsubj,поднял,[]
527993,Сэм,nsubj,вмешался,[]
528315,Сэм,nsubj,заметил,[]
528379,Сэм,nsubj,начал,[]
528494,Сэм,nsubj,укорил,[]
528768,Сэм,nsubj,спросил,[]
528978,Сэм,nsubj,сказал,[]
529433,Сэм,nsubj,крикнул,[]
529490,Сэм,nsubj,крикнул,[]
529707,Сэм,nsubj,пошел,[]
531454,Сэм,nsubj,покинул,[]
531504,Сэм,nsubj,повернул,[]
531521,Сэм,nsubj,закричал,[]
531589,Сэм,nsubj,повстречал,[]
531743,Сэм,nsubj,рассмеялся,[]
531855,Сэм,nsubj,забеспокоился,[]
531888,Сэм,nsubj,поспешил,[]
531932,Сэм,nsubj,закричал,[]
532030,Сэм,nsubj,смешался,[]
532196,Сэм,nsubj,примчался,[]
532328,Сэм,nsubj,нашел,[]
533805,Сэм,nsubj,удивился,[]
533950,Сэм,nsubj,просиял,[]
534024,Сэм,nsubj,исчез,[]
535195,Сэм,nsubj,ввалился,[Стариканом]
535290,Сэм,nsubj,врет,[мой]
535383,Сэм,nsubj,осрамился,"[мой, –]"
535406,Сэм,nsubj,стал,[ваш]
537046,Сэм,nsubj,ожидал,"[Даже, забывал, ,]"
537147,Сэм,nsubj,закричал,[]
537177,Сэм,nsubj,мог,[]
537287,Сэм,nsubj,процедил,[]
537739,Сэм,nsubj,пробормотал,[]
538625,Сэм,nsubj,выхватил,[]
539563,Сэм,nsubj,сказал,[]
539658,Сэм,nsubj,заметил,[]
539713,Сэм,nsubj,думал,[]
540183,Сэм,nsubj,окунулся,[]
540532,Сэм,nsubj,понимал,[]
540702,Сэм,nsubj,рассудил,[]
540771,Сэм,nsubj,поступил,[]
540840,Сэм,nsubj,отправился,[]
540902,Сэм,nsubj,воспитывал,[]
541310,Сэм,nsubj,поселился,[]
541336,Сэм,nsubj,руководил,[]
541602,Сэм,nsubj,замялся,[краснея.–Почему]
541617,Сэм,nsubj,признался,[]
541788,Сэм,nsubj,женился,[Гэмги]
541815,Сэм,nsubj,считал,[]
542118,Сэм,nsubj,погрузился,[головой]
542220,Сэм,nsubj,заметил,[]
542247,Сэм,nsubj,увидел,[]
542330,Сэм,nsubj,сообразил,[]
542401,Сэм,nsubj,радовался,[]
542425,Сэм,nsubj,пожаловался,[]
542527,Сэм,nsubj,согласился,[]
542656,Сэм,nsubj,вскричал,[]
542723,Сэм,nsubj,воскликнул,[]
542861,Сэм,nsubj,вздохнул,[]
543164,Сэм,nsubj,воскликнул,[]
543191,Сэм,nsubj,отправились,[Фродо]
543239,Сэм,nsubj,спрашивал,[]
543332,Сэм,nsubj,спросил,[]
543380,Сэм,nsubj,ехал,[]
543735,Сэм,nsubj,поклонился,[]
543812,Сэм,nsubj,закричал,[]
543932,Сэм,nsubj,пробормотал,[]
544004,Сэм,nsubj,всегда,[]
544259,Сэм,nsubj,ехали,"[Фродо, Бильбо]"
544622,Сэм,nsubj,выдал,"[не, Гэндальф!–Все]"
545012,Сэм,nsubj,повернул,[]
545068,Сэм,nsubj,вернулся,[]
